Price,Close,High,Low,Open,Volume
Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Date,,,,,
2004-08-19,2.4787824153900146,2.5706797860416795,2.3705797113609197,2.470382275403168,897427216
2004-08-20,2.6756720542907715,2.694693801779577,2.4827350923925824,2.4953336480405794,458857488
2004-08-23,2.702598810195923,2.803390322660547,2.69395273391453,2.735948941257915,366857939
2004-08-24,2.5906903743743896,2.756946547425978,2.5585751284706366,2.748053589497031,306396159
2004-08-25,2.618605375289917,2.668013719926121,2.5662332630545763,2.592913319851621,184645512
2004-08-26,2.66579008102417,2.666778082454013,2.585502313323226,2.592666387836651,142572401
2004-08-27,2.6223111152648926,2.683330016311062,2.6109474436768685,2.670483633172347,124826132
2004-08-30,2.5200376510620117,2.606007018511326,2.5200376510620117,2.6008184738831805,104429967
2004-08-31,2.5289306640625,2.5620336757243605,2.5237430657167876,2.5272017799167417,98825037
2004-09-01,2.4765589237213135,2.5437531949802263,2.462230537041712,2.5370831206344513,183633734
2004-09-02,2.5076849460601807,2.528930521310549,2.444196048305586,2.4503723570964535,303810504
2004-09-03,2.4706289768218994,2.5133672457441087,2.453583944283436,2.493851500515932,103538639
2004-09-07,2.5094149112701416,2.519790818344228,2.46074862715487,2.495333644031416,117506800
2004-09-08,2.5272018909454346,2.545235872566575,2.482734969844772,2.488663214757117,100186120
2004-09-09,2.527448892593384,2.5373298530278894,2.495086760762479,2.5328833735369356,81620792
2004-09-10,2.6020541191101074,2.632439772348342,2.5024974924639594,2.509908685077458,174804764
2004-09-13,2.6556613445281982,2.678141806413413,2.6299692867406113,2.6341688840920745,157628624
2004-09-14,2.754230260848999,2.76682881663688,2.638121406946397,2.654426505331682,217608605
2004-09-15,2.7668285369873047,2.821918244542337,2.722361617692401,2.7312555218010237,215279909
2004-09-16,2.815495014190674,2.8607028194407573,2.758182654260323,2.7752276890699226,186207345
2004-09-17,2.9024529457092285,2.9024529457092285,2.805119201796548,2.8266116608385956,190350817
2004-09-20,2.948648452758789,3.003985037915959,2.884665792207539,2.8891122709459807,213585582
2004-09-21,2.9110991954803467,2.974834984173685,2.902947119421155,2.959765715621603,145262446
2004-09-22,2.924438714981079,2.956307083166269,2.885654100019607,2.900229604731303,152344894
2004-09-23,2.9847168922424316,3.0294306972038894,2.8908416204793976,2.9358034899490586,171524515
2004-09-24,2.9602596759796143,3.0657445544058755,2.958530791714941,2.9876803810692354,183336625
2004-09-27,2.9214749336242676,2.986198483543953,2.910111262336318,2.9535892352831814,141994242
2004-09-28,3.133927345275879,3.147266781652005,2.969647181266198,2.996574118489697,340190355
2004-09-29,3.238178014755249,3.3355108177105386,3.118364513752256,3.12997530419505,613229953
2004-09-30,3.201616048812866,3.2683165506677656,3.1867936625168607,3.2090272419608694,276468402
2004-10-01,3.275233745574951,3.3162419535630323,3.184322951905953,3.2312605873711733,303934969
2004-10-04,3.336498498916626,3.3812125388151255,3.311053560724719,3.3411930427176086,261693228
2004-10-05,3.4182682037353516,3.422220682258109,3.2668344068266344,3.326617713658109,300887589
2004-10-06,3.3864006996154785,3.4202448307104993,3.359720879058998,3.398011489262025,268900140
2004-10-07,3.4301257133483887,3.4555708863403565,3.37330712281528,3.3824481453151125,283643194
2004-10-08,3.4024579524993896,3.45063046796968,3.384917972344058,3.4269151245805634,222442656
2004-10-11,3.341439962387085,3.430374042478409,3.30660711858732,3.3844241726304642,210437827
2004-10-12,3.39430570602417,3.3994930676335953,3.295489967225654,3.3211820214769325,234419380
2004-10-13,3.480769157409668,3.5462347738446893,3.460512527321118,3.540552228654077,397203256
2004-10-14,3.5079431533813477,3.5173310590280105,3.42296296785327,3.4834869249102973,209835578
2004-10-15,3.560068368911743,3.594407449475632,3.506708250374447,3.580325945799341,265150137
2004-10-18,3.6848227977752686,3.6858105626777533,3.488427136271144,3.537587653935204,282061287
2004-10-19,3.65468430519104,3.7648637231285025,3.6401090381396677,3.717926089783394,363918964
2004-10-20,3.470640182495117,3.6806231039823634,3.448653723458787,3.6569068149073054,456613107
2004-10-21,3.6902573108673096,3.708785056384996,3.49855595484949,3.567232219853171,585767401
2004-10-22,4.259681224822998,4.450888581323398,4.0534036546170285,4.212990709908752,1481207196
2004-10-25,4.629497051239014,4.8031653782321895,4.262644886108243,4.357755039517357,1315480331
2004-10-26,4.491156578063965,4.758946143107477,4.446689414336645,4.603312015970466,895628499
2004-10-27,4.594170570373535,4.681868573691718,4.490414353500283,4.513882813277507,536262538
2004-10-28,4.775249481201172,4.802176184031007,4.58503013007015,4.611709950795104,596097978
2004-10-29,4.709537506103516,4.939529460550045,4.708549031815042,4.913343405081185,849672890
2004-11-01,4.842690467834473,4.883204669267786,4.725100814616455,4.781425401514902,490828877
2004-11-02,4.814035415649414,4.922237891478208,4.776238802928312,4.910627337325217,455553149
2004-11-03,4.734982490539551,4.9802915668697665,4.71225514667043,4.895804910204261,557630330
2004-11-04,4.562796115875244,4.703608290546221,4.5294462249182015,4.655188660593175,578544429
2004-11-05,4.183592319488525,4.503507038079232,4.163829929196853,4.495602081962563,796297573
2004-11-08,4.2626447677612305,4.3340400472737555,4.184827715644628,4.2226257451589335,449349985
2004-11-09,4.167535781860352,4.32811035624693,4.082801306265532,4.300936299371646,444226854
2004-11-10,4.146783828735352,4.2619037163401075,4.108987221676275,4.2162016799928725,427355853
2004-11-11,4.521294593811035,4.5393283393575175,4.139620041234147,4.178158718282536,601666773
2004-11-12,4.496096134185791,4.688786191472166,4.38245895381022,4.575890130339651,672354740
2004-11-15,4.5669965744018555,4.652224820892237,4.415809656162815,4.457805628211791,477844390
