Price,Close,High,Low,Open,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,NVDA
Date,,,,,
2000-01-03,0.08941034972667694,0.09096246896856913,0.08427727224828116,0.09024646038077914,300912000
2000-01-04,0.0870230570435524,0.08809752776026494,0.0826059873872836,0.08785825254487528,300480000
2000-01-05,0.08415812253952026,0.08594860230090859,0.08296446481154057,0.08451658461095089,188352000
2000-01-06,0.07866653800010681,0.0841580763818111,0.0754440354856075,0.0841580763818111,120480000
2000-01-07,0.07998031377792358,0.08081550239112874,0.07711535699938676,0.07830901442328453,71184000
2000-01-10,0.08260598033666611,0.08594857899092359,0.07878665505716373,0.08021867235874615,239856000
2000-01-11,0.0792633518576622,0.08308359782791852,0.0792633518576622,0.08212830751103199,148128000
2000-01-12,0.07723453640937805,0.07938348451029535,0.07616006577420913,0.07926338243227919,123552000
2000-01-13,0.08045703172683716,0.08117395560968182,0.07616005808694275,0.07711534867589491,132192000
2000-01-14,0.08391880989074707,0.08726140823436654,0.0814123221970964,0.0816516042004055,604560000
2000-01-18,0.08750069886445999,0.08785824554306147,0.0811739634943614,0.08499328879547331,261648000
2000-01-19,0.086664579808712,0.08785823710507537,0.08594857122263579,0.08785823710507537,164688000
2000-01-20,0.08642620593309402,0.0921561115720768,0.08571019740641234,0.08738149644384603,179568000
2000-01-21,0.08547093719244003,0.08654540781900774,0.08332198910872524,0.08618694584427333,544272000
2000-01-24,0.08165158331394196,0.08821667625611256,0.08117393472705532,0.08821667625611256,256944000
2000-01-25,0.08093468099832535,0.08284526235073573,0.07830901312343636,0.08200915162318041,237120000
2000-01-26,0.07759204506874084,0.08308358916464653,0.07616002845530813,0.08093464211672703,232464000
2000-01-27,0.07353347539901733,0.07818890416524703,0.07066851892017773,0.07818890416524703,458208000
2000-01-28,0.07138543576002121,0.0730567347748802,0.06852048639451659,0.07257909294124493,194448000
2000-01-31,0.07078862190246582,0.0732951096405451,0.06684919484235857,0.07174299037881399,182400000
2000-02-01,0.07245900481939316,0.07305674882240382,0.06828121754295155,0.07090780756070607,92976000
2000-02-02,0.07448876649141312,0.07592170593592239,0.07245900516923025,0.07281746714712362,149040000
2000-02-03,0.07568240910768509,0.07842817855105631,0.07520476044272978,0.07687605946018486,108240000
2000-02-04,0.07747289538383484,0.07806972403185823,0.07592169827419926,0.07806972403185823,123696000
2000-02-07,0.07269828021526337,0.07783135770503931,0.07257910027681934,0.07783135770503931,217488000
